time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2026-08-01 16:00:00,31.1,73,25.6,997.0,0.0,100,16.3,243,42.8
2026-08-01 17:00:00,30.8,72,25.2,997.0,0.0,98,14.9,247,41.8
2026-08-01 18:00:00,30.1,75,25.2,997.0,0.0,98,13.8,249,38.2
2026-08-01 19:00:00,29.5,78,25.3,997.4,0.0,98,12.0,251,35.6
2026-08-01 20:00:00,29.2,79,25.2,998.0,0.0,99,11.9,248,30.2
2026-08-01 21:00:00,29.0,80,25.2,998.5,0.0,100,11.5,245,29.9
2026-08-01 22:00:00,28.8,81,25.3,998.6,0.0,100,12.2,243,29.9
2026-08-01 23:00:00,29.0,77,24.6,999.5,0.0,100,11.5,259,31.3
2026-08-02 00:00:00,28.9,78,24.6,999.4,0.0,100,10.7,263,28.4
2026-08-02 01:00:00,28.7,79,24.6,999.0,0.0,100,10.6,252,26.3
2026-08-02 02:00:00,28.6,80,24.7,998.8,0.0,100,9.0,250,25.6
2026-08-02 03:00:00,28.5,80,24.7,998.9,0.0,99,10.4,234,24.8
2026-08-02 04:00:00,28.5,80,24.7,999.0,0.0,98,11.4,246,29.2
2026-08-02 05:00:00,28.5,80,24.6,999.4,0.1,100,11.1,248,26.6
2026-08-02 06:00:00,28.3,81,24.8,999.5,0.0,100,11.4,242,27.4
2026-08-02 07:00:00,28.2,82,24.9,999.6,0.0,100,11.3,243,27.7
2026-08-02 08:00:00,28.4,81,24.8,1000.2,0.0,100,10.7,237,26.6
2026-08-02 09:00:00,28.6,79,24.7,1000.6,0.0,100,11.6,242,27.7
2026-08-02 10:00:00,29.2,76,24.5,1000.7,0.0,100,11.3,245,29.9
2026-08-02 11:00:00,28.9,74,23.9,1001.6,0.1,100,10.5,243,29.9
2026-08-02 12:00:00,28.9,75,23.9,1001.4,0.2,100,12.2,246,30.6
2026-08-02 13:00:00,29.0,75,24.1,1001.2,0.2,100,12.3,240,30.6
2026-08-02 14:00:00,29.2,74,24.2,1001.0,0.1,100,12.6,232,31.7
2026-08-02 15:00:00,29.3,73,23.9,999.9,0.0,100,15.0,243,37.1
2026-08-02 16:00:00,29.3,71,23.5,999.9,0.0,100,12.2,246,37.1
2026-08-02 17:00:00,29.6,71,23.7,999.7,0.0,100,12.6,236,36.0
2026-08-02 18:00:00,29.2,72,23.7,999.7,0.0,100,11.8,237,30.6
2026-08-02 19:00:00,28.7,77,24.2,1000.2,0.0,100,11.0,230,29.5
2026-08-02 20:00:00,28.5,79,24.5,1000.7,0.0,100,10.4,234,27.4
2026-08-02 21:00:00,28.5,79,24.5,1001.2,0.0,100,11.0,238,25.9
2026-08-02 22:00:00,28.3,80,24.6,1001.6,0.0,100,12.4,240,29.9
2026-08-02 23:00:00,28.2,81,24.6,1002.0,0.0,98,11.0,252,29.5
2026-08-03 00:00:00,27.9,83,24.7,1001.6,0.0,98,11.6,257,24.8
2026-08-03 01:00:00,27.5,84,24.6,1001.4,0.0,96,11.0,259,25.2
2026-08-03 02:00:00,27.3,85,24.6,1000.9,0.0,100,9.4,247,23.4
2026-08-03 03:00:00,27.2,86,24.6,1000.9,0.0,100,9.5,245,20.2
2026-08-03 04:00:00,27.3,85,24.5,1001.0,0.0,100,8.9,245,20.2
2026-08-03 05:00:00,28.1,82,24.7,1000.5,0.0,100,11.3,256,21.6
2026-08-03 06:00:00,27.9,83,24.7,1000.6,0.0,98,11.4,254,24.1
2026-08-03 07:00:00,28.1,82,24.7,1001.1,0.0,100,12.9,257,29.5
2026-08-03 08:00:00,28.4,79,24.5,1001.6,0.0,100,12.8,256,31.0
2026-08-03 09:00:00,28.6,78,24.3,1001.8,0.0,100,12.7,254,30.6
2026-08-03 10:00:00,29.2,74,24.2,1002.1,0.0,100,13.5,254,32.4
2026-08-03 11:00:00,30.2,69,23.9,1002.7,0.0,100,14.3,245,33.1
2026-08-03 12:00:00,30.0,70,24.0,1002.5,0.1,80,15.3,236,38.5
2026-08-03 13:00:00,30.8,68,24.2,1002.2,0.0,63,15.4,233,40.7
2026-08-03 14:00:00,31.0,68,24.3,1001.6,0.0,48,15.6,232,41.8
2026-08-03 15:00:00,30.8,67,24.0,1001.0,0.0,55,15.7,226,41.4
2026-08-03 16:00:00,30.3,70,24.1,1000.5,0.1,44,17.0,221,42.8
2026-08-03 17:00:00,30.1,68,23.7,1000.6,0.0,85,16.7,227,43.6
2026-08-03 18:00:00,29.3,72,23.7,1000.6,0.0,20,14.9,234,42.1
2026-08-03 19:00:00,28.8,74,23.7,1000.5,0.0,30,13.9,234,37.4
2026-08-03 20:00:00,28.6,75,23.7,1001.2,0.1,76,14.4,233,34.2
2026-08-03 21:00:00,28.4,77,23.9,1001.6,0.1,79,14.5,240,35.3
2026-08-03 22:00:00,28.2,79,24.2,1002.2,0.1,97,14.1,240,34.6
2026-08-03 23:00:00,28.1,78,24.0,1002.3,0.0,91,12.1,242,33.5
2026-08-04 00:00:00,27.8,80,24.0,1002.4,0.0,91,11.7,239,30.2
2026-08-04 01:00:00,27.6,82,24.2,1002.1,0.0,95,11.8,239,27.7
2026-08-04 02:00:00,27.5,82,24.2,1001.8,0.0,97,11.5,239,26.3
2026-08-04 03:00:00,27.4,83,24.2,1001.6,0.0,100,11.0,249,24.8
2026-08-04 04:00:00,27.4,83,24.2,1001.7,0.0,93,10.0,252,23.4
2026-08-04 05:00:00,28.0,81,24.4,1001.9,0.0,98,9.9,251,20.9
2026-08-04 06:00:00,27.8,81,24.3,1002.1,0.0,82,10.0,247,21.2
2026-08-04 07:00:00,28.3,77,24.0,1002.4,0.0,70,10.8,249,24.8
2026-08-04 08:00:00,29.3,71,23.6,1003.0,0.0,100,13.3,251,32.8
2026-08-04 09:00:00,30.0,67,23.3,1003.2,0.0,100,14.4,246,37.1
2026-08-04 10:00:00,30.3,67,23.4,1003.5,0.0,100,14.1,242,37.1
2026-08-04 11:00:00,31.0,63,23.2,1003.4,0.0,100,15.4,241,37.8
2026-08-04 12:00:00,31.3,62,23.2,1003.2,0.0,98,15.2,239,40.3
2026-08-04 13:00:00,31.4,62,23.3,1002.7,0.0,98,14.9,233,40.0
2026-08-04 14:00:00,31.3,63,23.4,1002.2,0.0,93,14.1,233,39.6
2026-08-04 15:00:00,31.2,63,23.3,1001.5,0.0,80,13.8,237,38.2
2026-08-04 16:00:00,30.6,66,23.6,1000.8,0.0,95,13.7,231,37.1
2026-08-04 17:00:00,30.5,67,23.6,1001.0,0.0,91,13.0,231,36.4
2026-08-04 18:00:00,29.5,72,23.9,1000.9,0.0,88,13.7,215,34.6
2026-08-04 19:00:00,29.1,76,24.3,1001.3,0.0,44,13.8,209,34.6
2026-08-04 20:00:00,28.7,77,24.3,1002.0,0.0,35,14.6,207,35.3
2026-08-04 21:00:00,28.4,78,24.2,1002.8,0.0,27,12.4,227,34.9
2026-08-04 22:00:00,28.2,79,24.3,1003.0,0.0,84,12.4,240,29.9
2026-08-04 23:00:00,28.4,80,24.7,1002.6,0.0,95,11.7,241,29.2
2026-08-05 00:00:00,28.1,83,25.0,1002.1,0.0,97,12.1,242,28.1
2026-08-05 01:00:00,27.9,85,25.1,1001.8,0.0,92,14.0,248,32.8
2026-08-05 02:00:00,27.7,86,25.2,1001.6,0.0,99,13.8,252,32.8
2026-08-05 03:00:00,27.6,87,25.2,1001.3,0.0,99,13.7,260,33.1
2026-08-05 04:00:00,27.5,87,25.2,1000.8,0.0,93,13.3,260,32.0
2026-08-05 05:00:00,28.0,83,24.9,1000.6,0.0,98,11.7,255,30.6
2026-08-05 06:00:00,27.8,85,24.9,1000.8,0.0,77,12.1,255,26.3
2026-08-05 07:00:00,28.0,83,24.9,1001.1,0.0,28,12.7,258,28.8
2026-08-05 08:00:00,29.0,77,24.6,1001.2,0.0,41,14.0,257,34.2
2026-08-05 09:00:00,30.1,70,24.1,1001.4,0.0,82,13.8,255,35.6
2026-08-05 10:00:00,31.2,64,23.6,1001.3,0.0,94,14.9,248,38.9
2026-08-05 11:00:00,31.1,64,23.5,1001.0,0.0,100,16.3,245,43.2
2026-08-05 12:00:00,31.3,63,23.4,1000.8,0.0,85,16.7,242,43.6
2026-08-05 13:00:00,31.5,61,23.2,1000.1,0.0,96,16.7,235,44.3
2026-08-05 14:00:00,31.7,62,23.4,999.7,0.0,56,17.7,231,46.1
2026-08-05 15:00:00,31.4,63,23.6,998.9,0.0,72,17.9,231,46.8
2026-08-05 16:00:00,31.0,66,23.9,998.3,0.0,55,18.5,228,47.2
2026-08-05 17:00:00,30.3,70,24.2,998.4,0.0,90,18.2,231,47.2
2026-08-05 18:00:00,29.5,74,24.3,998.5,0.0,95,18.5,227,46.1
2026-08-05 19:00:00,28.7,78,24.5,998.9,0.0,98,17.4,227,45.4
2026-08-05 20:00:00,28.3,80,24.5,999.2,0.0,95,16.0,234,42.1
2026-08-05 21:00:00,28.4,80,24.6,1000.1,0.0,100,14.0,235,37.8
2026-08-05 22:00:00,28.4,80,24.5,1000.5,0.0,89,13.0,246,32.8
2026-08-05 23:00:00,28.5,81,24.9,1000.1,0.0,71,14.7,248,32.8
2026-08-06 00:00:00,28.1,83,25.0,999.8,0.0,82,13.8,241,34.2
2026-08-06 01:00:00,27.8,85,25.1,999.3,0.0,61,12.6,239,31.7
2026-08-06 02:00:00,27.8,86,25.1,998.8,0.0,23,11.9,238,28.1
2026-08-06 03:00:00,27.6,87,25.2,998.5,0.0,16,13.0,241,28.1
2026-08-06 04:00:00,27.5,88,25.3,998.3,0.0,15,13.9,240,29.5
2026-08-06 05:00:00,27.5,87,25.1,998.5,0.0,16,13.8,249,29.5
2026-08-06 06:00:00,27.4,88,25.2,998.9,0.0,31,13.5,251,29.9
2026-08-06 07:00:00,27.8,85,25.0,999.2,0.0,28,15.9,252,36.4
2026-08-06 08:00:00,28.7,79,24.6,999.6,0.0,52,16.5,250,40.3
2026-08-06 09:00:00,29.6,73,24.2,999.9,0.1,96,17.1,245,42.8
2026-08-06 10:00:00,30.0,71,24.1,1000.0,0.1,100,17.1,242,42.8
2026-08-06 11:00:00,30.4,70,24.3,999.8,0.1,91,17.7,240,42.5
2026-08-06 12:00:00,30.9,68,24.3,999.5,0.1,98,17.9,239,45.4
2026-08-06 13:00:00,30.9,69,24.5,999.0,0.1,97,18.1,238,45.7
2026-08-06 14:00:00,30.6,70,24.5,998.9,0.1,95,18.7,238,46.4
2026-08-06 15:00:00,30.5,71,24.5,998.4,0.1,53,18.9,237,47.5
2026-08-06 16:00:00,30.4,71,24.6,997.7,0.0,99,19.5,232,49.0
2026-08-06 17:00:00,30.1,72,24.4,997.9,0.0,41,17.9,230,49.0
2026-08-06 18:00:00,29.4,73,24.0,997.9,0.0,52,17.1,232,43.9
2026-08-06 19:00:00,28.8,77,24.4,998.4,0.1,55,16.7,229,41.8
2026-08-06 20:00:00,28.5,78,24.3,998.9,0.1,42,15.7,224,39.6
2026-08-06 21:00:00,28.2,79,24.2,999.8,0.1,45,16.2,226,38.5
2026-08-06 22:00:00,27.8,85,25.0,1000.7,0.1,49,15.0,233,36.4
2026-08-06 23:00:00,27.9,84,24.9,1000.4,0.0,30,13.8,244,35.6
2026-08-07 00:00:00,27.6,85,24.9,1000.3,0.0,38,13.0,244,29.5
2026-08-07 01:00:00,27.5,86,24.9,999.9,0.0,29,11.8,246,27.7
2026-08-07 02:00:00,27.3,87,24.9,999.7,0.0,37,10.1,243,25.2
2026-08-07 03:00:00,27.4,85,24.7,999.1,0.0,11,12.6,234,26.3
2026-08-07 04:00:00,27.3,85,24.6,998.9,0.0,26,13.2,246,28.8
2026-08-07 05:00:00,27.5,84,24.6,999.2,0.0,27,12.1,253,27.7
2026-08-07 06:00:00,27.4,85,24.7,999.5,0.0,52,11.2,248,25.6
2026-08-07 07:00:00,27.9,83,24.7,1000.0,0.0,42,11.3,248,25.6
2026-08-07 08:00:00,28.8,77,24.3,1000.4,0.0,52,14.2,244,34.9
2026-08-07 09:00:00,29.5,72,24.0,1000.8,0.0,69,14.8,244,37.4
2026-08-07 10:00:00,30.5,67,23.7,1001.1,0.0,100,15.0,244,38.5
2026-08-07 11:00:00,30.7,65,23.5,1001.3,0.0,100,16.1,250,38.5
2026-08-07 12:00:00,30.9,65,23.5,1000.9,0.0,36,15.3,249,41.0
2026-08-07 13:00:00,31.7,61,23.3,1000.3,0.0,73,15.4,241,41.0
2026-08-07 14:00:00,31.1,65,23.8,1000.1,0.0,95,16.8,231,43.6
2026-08-07 15:00:00,30.2,70,24.1,999.7,0.0,45,16.4,228,43.6
2026-08-07 16:00:00,30.3,68,23.9,999.0,0.0,47,16.2,227,42.8
2026-08-07 17:00:00,30.0,69,23.8,999.0,0.0,26,15.3,236,41.8
2026-08-07 18:00:00,29.2,72,23.6,999.4,0.0,59,12.9,238,38.5
2026-08-07 19:00:00,28.7,74,23.6,999.7,0.0,88,13.4,231,32.8
2026-08-07 20:00:00,28.4,77,23.9,1000.0,0.0,98,14.5,225,36.4
2026-08-07 21:00:00,28.1,79,24.2,1000.8,0.0,58,12.1,235,34.2
2026-08-07 22:00:00,27.8,81,24.3,1000.9,0.0,10,12.9,242,30.6
2026-08-07 23:00:00,28.1,81,24.5,1001.3,0.0,59,12.0,252,31.7
2026-08-08 00:00:00,28.0,81,24.5,1001.0,0.0,98,11.1,258,30.2
2026-08-08 01:00:00,27.9,81,24.3,1000.7,0.0,74,11.5,256,27.0
2026-08-08 02:00:00,27.7,83,24.5,1000.4,0.0,64,12.4,249,27.4
2026-08-08 03:00:00,27.5,84,24.5,1000.2,0.0,41,12.0,252,26.6
2026-08-08 04:00:00,27.3,85,24.5,1000.0,0.0,20,10.8,252,25.2
2026-08-08 05:00:00,27.3,86,24.7,1000.6,0.0,31,10.8,260,22.3
2026-08-08 06:00:00,27.0,87,24.7,1000.5,0.0,57,9.6,254,23.0
2026-08-08 07:00:00,27.5,84,24.6,1001.0,0.0,75,10.5,245,24.5
2026-08-08 08:00:00,28.3,79,24.3,1001.3,0.0,65,12.2,244,30.6
2026-08-08 09:00:00,29.2,73,24.0,1001.7,0.0,65,13.1,243,33.5
2026-08-08 10:00:00,30.2,67,23.5,1002.0,0.0,99,13.8,242,36.0
2026-08-08 11:00:00,30.3,67,23.6,1002.5,0.1,98,14.6,236,38.2
2026-08-08 12:00:00,29.9,70,23.8,1002.3,0.1,100,15.4,234,39.2
2026-08-08 13:00:00,30.8,66,23.7,1001.9,0.0,98,15.0,232,40.3
2026-08-08 14:00:00,30.9,65,23.6,1001.3,0.0,98,14.4,224,40.0
2026-08-08 15:00:00,30.5,66,23.5,1000.6,0.0,92,13.2,223,38.9
2026-08-08 16:00:00,30.6,64,23.1,1000.1,0.0,55,11.6,221,36.4
2026-08-08 17:00:00,30.6,65,23.4,1000.1,0.0,12,11.7,229,32.8
2026-08-08 18:00:00,29.7,68,23.2,1000.3,0.0,34,11.7,225,31.7
2026-08-08 19:00:00,29.0,72,23.5,1000.8,0.0,79,12.1,223,31.3
2026-08-08 20:00:00,28.4,77,24.1,1001.6,0.0,5,11.9,228,30.2
2026-08-08 21:00:00,28.2,79,24.2,1002.2,0.0,100,11.5,226,28.8
2026-08-08 22:00:00,28.0,80,24.3,1003.0,0.0,95,11.5,230,28.8
2026-08-08 23:00:00,27.9,80,24.1,1003.3,0.0,30,10.5,250,28.1
2026-08-09 00:00:00,27.6,82,24.2,1003.4,0.0,19,9.9,258,25.6
2026-08-09 01:00:00,27.4,83,24.2,1003.2,0.0,20,9.7,266,23.8
2026-08-09 02:00:00,27.2,84,24.2,1002.6,0.0,30,8.7,274,24.5
2026-08-09 03:00:00,27.0,85,24.3,1002.6,0.0,12,7.6,267,21.2
2026-08-09 04:00:00,26.7,87,24.4,1002.3,0.0,9,8.5,258,19.4
2026-08-09 05:00:00,27.1,84,24.2,1002.3,0.0,5,8.5,269,18.7
2026-08-09 06:00:00,27.0,85,24.2,1002.9,0.0,62,7.9,266,17.3
2026-08-09 07:00:00,27.5,83,24.3,1003.3,0.0,21,8.9,262,20.9
2026-08-09 08:00:00,28.5,77,24.1,1003.6,0.0,36,10.7,258,27.4
2026-08-09 09:00:00,29.6,71,23.8,1003.7,0.0,72,10.4,255,28.4
2026-08-09 10:00:00,30.8,65,23.6,1003.7,0.0,100,10.2,247,28.8
2026-08-09 11:00:00,31.1,64,23.5,1003.8,0.0,100,10.4,240,29.5
2026-08-09 12:00:00,30.7,67,23.9,1003.4,0.0,100,12.5,229,33.5
2026-08-09 13:00:00,30.7,68,24.1,1003.1,0.0,98,14.5,226,38.9
2026-08-09 14:00:00,31.0,67,24.0,1002.7,0.0,63,15.0,225,40.7
2026-08-09 15:00:00,30.6,68,24.1,1002.1,0.0,19,15.9,228,42.5
2026-08-09 16:00:00,30.2,69,24.0,1001.8,0.0,23,15.8,229,42.5
2026-08-09 17:00:00,30.1,68,23.7,1001.9,0.0,50,15.8,234,41.8
2026-08-09 18:00:00,29.1,73,23.8,1001.9,0.0,10,14.0,244,40.3
2026-08-09 19:00:00,28.6,75,23.8,1002.4,0.0,8,12.5,243,35.3
2026-08-09 20:00:00,28.3,77,23.8,1002.9,0.0,23,11.1,236,30.6
2026-08-09 21:00:00,28.2,78,24.0,1003.2,0.0,4,12.9,238,31.0
2026-08-09 22:00:00,28.0,79,24.1,1004.0,0.0,15,12.5,249,31.0
2026-08-09 23:00:00,28.2,78,24.0,1003.8,0.0,69,14.3,259,31.3
2026-08-10 00:00:00,27.8,80,24.1,1003.4,0.1,69,15.1,267,35.6
2026-08-10 01:00:00,27.5,83,24.4,1003.1,0.0,36,12.7,278,35.6
2026-08-10 02:00:00,27.3,84,24.4,1002.7,0.0,42,9.7,282,29.2
2026-08-10 03:00:00,27.1,86,24.5,1002.4,0.0,28,9.4,271,22.3
2026-08-10 04:00:00,27.0,86,24.5,1002.1,0.0,30,11.2,273,23.8
2026-08-10 05:00:00,27.3,84,24.5,1002.4,0.0,31,12.9,279,25.6
2026-08-10 06:00:00,27.2,85,24.5,1002.5,0.0,22,11.5,269,27.4
2026-08-10 07:00:00,27.6,83,24.5,1002.9,0.0,15,13.0,264,30.6
2026-08-10 08:00:00,28.5,78,24.2,1003.2,0.0,14,13.6,259,33.1
2026-08-10 09:00:00,29.6,71,23.8,1003.4,0.0,36,16.0,258,40.3
2026-08-10 10:00:00,30.7,64,23.2,1003.4,0.0,99,16.9,256,42.8
2026-08-10 11:00:00,30.6,66,23.6,1003.4,0.0,100,18.9,256,46.1
2026-08-10 12:00:00,31.1,64,23.5,1002.7,0.0,100,18.9,255,47.9
2026-08-10 13:00:00,30.8,65,23.5,1002.1,0.0,98,18.6,252,47.9
2026-08-10 14:00:00,30.6,67,23.7,1001.6,0.0,100,18.8,244,47.5
2026-08-10 15:00:00,30.0,70,24.0,1001.1,0.0,98,19.5,236,48.2
2026-08-10 16:00:00,29.6,73,24.1,1000.4,0.0,56,19.5,239,49.3
2026-08-10 17:00:00,29.5,70,23.6,1000.4,0.0,95,20.2,244,48.6
2026-08-10 18:00:00,28.5,74,23.5,1000.4,0.0,77,20.1,247,50.0
2026-08-10 19:00:00,27.8,77,23.5,1000.8,0.0,80,18.2,250,48.6
2026-08-10 20:00:00,27.7,77,23.4,1001.3,0.0,93,17.1,246,42.5
2026-08-10 21:00:00,27.7,77,23.2,1001.9,0.1,99,14.5,245,40.7
2026-08-10 22:00:00,27.5,81,23.8,1002.7,0.1,95,13.6,259,32.0
2026-08-10 23:00:00,27.8,81,24.2,1002.0,0.0,98,14.6,257,33.1
2026-08-11 00:00:00,27.4,83,24.3,1001.4,0.0,100,14.0,263,34.6
2026-08-11 01:00:00,27.2,85,24.4,1000.9,0.0,100,13.4,266,31.7
2026-08-11 02:00:00,27.1,86,24.5,1000.1,0.0,99,12.9,262,29.2
2026-08-11 03:00:00,27.1,86,24.6,1000.1,0.0,98,12.5,258,28.1
2026-08-11 04:00:00,27.1,86,24.6,999.9,0.0,88,12.7,263,28.4
2026-08-11 05:00:00,27.4,83,24.3,1000.4,0.0,73,15.0,265,29.5
2026-08-11 06:00:00,27.4,83,24.4,1000.7,0.0,98,14.5,264,32.8
2026-08-11 07:00:00,27.7,83,24.4,1001.2,0.0,98,14.1,263,32.0
2026-08-11 08:00:00,28.7,76,24.0,1001.4,0.0,99,16.5,262,39.2
2026-08-11 09:00:00,29.2,72,23.7,1001.7,0.0,100,18.1,257,43.9
2026-08-11 10:00:00,29.5,71,23.6,1001.8,0.2,100,18.4,253,45.4
2026-08-11 11:00:00,30.1,69,23.7,1002.1,0.2,100,18.9,251,45.7
2026-08-11 12:00:00,30.2,69,23.8,1001.4,0.1,99,19.2,250,47.5
2026-08-11 13:00:00,30.1,69,23.9,1000.8,0.1,100,18.3,247,47.5
2026-08-11 14:00:00,30.2,71,24.3,1000.4,0.2,99,17.1,235,45.0
2026-08-11 15:00:00,29.8,72,24.3,999.5,0.1,98,16.9,237,43.6
2026-08-11 16:00:00,29.9,72,24.2,998.6,0.2,100,16.9,240,43.2
2026-08-11 17:00:00,29.5,73,24.1,999.0,0.1,99,16.1,241,42.5
2026-08-11 18:00:00,28.6,77,24.2,998.8,0.0,90,15.6,236,40.0
2026-08-11 19:00:00,28.0,80,24.2,999.5,0.0,74,14.5,231,38.5
2026-08-11 20:00:00,27.6,83,24.4,1000.4,0.0,48,12.7,232,34.6
2026-08-11 21:00:00,27.3,85,24.6,1001.1,0.0,29,11.6,238,30.2
2026-08-11 22:00:00,27.1,87,24.7,1001.3,0.0,31,11.2,240,27.4
2026-08-11 23:00:00,27.4,84,24.5,1001.2,0.0,59,11.9,256,27.7
2026-08-12 00:00:00,27.0,86,24.4,1001.1,0.0,88,10.1,253,25.6
2026-08-12 01:00:00,26.8,87,24.5,1001.1,0.0,41,9.2,242,21.2
2026-08-12 02:00:00,26.7,88,24.5,1000.8,0.0,54,9.7,242,20.5
2026-08-12 03:00:00,26.4,89,24.4,1000.6,0.0,75,10.5,245,22.3
2026-08-12 04:00:00,26.5,88,24.4,1000.9,0.0,100,10.3,245,23.0
2026-08-12 05:00:00,27.0,88,24.8,1001.2,0.0,99,10.0,247,22.0
2026-08-12 06:00:00,26.9,88,24.7,1001.5,0.0,100,10.9,248,23.0
2026-08-12 07:00:00,27.1,87,24.8,1002.0,0.0,99,11.5,250,25.9
2026-08-12 08:00:00,27.9,81,24.4,1002.4,0.1,84,13.1,251,32.0
2026-08-12 09:00:00,28.9,75,24.1,1002.7,0.0,95,13.1,251,33.1
2026-08-12 10:00:00,29.6,72,24.0,1002.7,0.1,100,13.9,245,35.3
2026-08-12 11:00:00,30.0,69,23.7,1002.6,0.0,100,14.7,244,35.6
2026-08-12 12:00:00,29.8,70,23.8,1002.0,0.0,100,15.2,241,38.5
2026-08-12 13:00:00,30.6,67,23.8,1001.8,0.0,100,14.9,238,39.6
2026-08-12 14:00:00,30.5,67,23.7,1001.4,0.0,70,13.9,233,38.5
2026-08-12 15:00:00,30.6,67,23.7,1001.1,0.0,98,13.1,228,37.4
2026-08-12 16:00:00,30.1,70,24.0,1000.9,0.0,98,13.1,221,35.3
2026-08-12 17:00:00,29.7,70,23.7,1000.8,0.0,100,13.9,230,34.9
2026-08-12 18:00:00,28.9,74,23.8,1001.2,0.0,99,13.7,230,36.0
2026-08-12 19:00:00,28.4,78,24.1,1001.7,0.0,97,12.0,231,34.2
2026-08-12 20:00:00,28.2,79,24.3,1002.5,0.0,99,10.7,222,29.9
2026-08-12 21:00:00,28.1,80,24.4,1003.2,0.0,98,10.7,220,26.3
2026-08-12 22:00:00,28.0,81,24.5,1003.9,0.0,99,10.4,231,25.6
2026-08-12 23:00:00,28.0,81,24.4,1004.1,0.0,81,12.8,248,27.4
2026-08-13 00:00:00,27.5,84,24.6,1003.8,0.1,45,11.7,256,30.6
2026-08-13 01:00:00,27.3,85,24.6,1003.4,0.0,57,11.7,256,29.5
2026-08-13 02:00:00,27.0,86,24.6,1003.1,0.0,71,10.7,254,27.0
2026-08-13 03:00:00,26.9,87,24.6,1003.1,0.0,47,9.7,254,22.7
2026-08-13 04:00:00,26.8,88,24.6,1002.9,0.0,59,11.0,251,24.1
2026-08-13 05:00:00,27.1,86,24.6,1002.9,0.0,41,10.7,254,25.6
2026-08-13 06:00:00,27.0,86,24.6,1003.2,0.0,77,10.7,253,23.4
2026-08-13 07:00:00,27.0,86,24.6,1003.3,0.0,50,11.9,260,27.0
2026-08-13 08:00:00,28.2,79,24.3,1003.4,0.1,66,14.2,262,34.9
2026-08-13 09:00:00,29.4,73,23.9,1003.5,0.0,93,15.3,258,38.2
2026-08-13 10:00:00,30.1,68,23.6,1003.7,0.1,100,15.1,255,39.2
2026-08-13 11:00:00,30.2,67,23.3,1004.3,0.2,100,15.5,255,38.9
2026-08-13 12:00:00,30.2,67,23.4,1003.8,0.0,89,15.7,251,40.0
2026-08-13 13:00:00,30.5,66,23.4,1003.3,0.0,25,16.0,245,41.4
2026-08-13 14:00:00,30.9,64,23.3,1002.6,0.0,27,16.1,239,42.8
2026-08-13 15:00:00,30.5,64,22.9,1002.2,0.0,77,16.0,237,42.8
2026-08-13 16:00:00,30.2,66,23.1,1001.4,0.0,88,16.1,234,42.5
2026-08-13 17:00:00,29.6,69,23.3,1001.8,0.0,91,16.8,237,41.8
2026-08-13 18:00:00,28.7,74,23.5,1002.0,0.0,41,14.8,237,41.0
2026-08-13 19:00:00,28.0,77,23.5,1002.2,0.0,88,14.6,236,37.1
2026-08-13 20:00:00,27.9,77,23.5,1002.8,0.1,52,14.5,235,35.3
2026-08-13 21:00:00,27.8,77,23.4,1003.2,0.1,43,15.6,235,37.1
2026-08-13 22:00:00,27.4,81,23.8,1003.8,0.1,34,15.0,250,37.4
2026-08-13 23:00:00,27.3,82,24.0,1003.6,0.1,22,15.5,258,34.9
2026-08-14 00:00:00,27.1,82,23.8,1003.5,0.0,22,13.2,256,39.2
2026-08-14 01:00:00,26.7,85,24.0,1003.1,0.0,41,12.1,255,29.9
2026-08-14 02:00:00,26.6,86,24.0,1002.4,0.0,62,11.7,255,28.1
2026-08-14 03:00:00,26.7,85,24.0,1002.0,0.0,55,12.7,259,27.4
2026-08-14 04:00:00,26.6,85,23.9,1001.9,0.0,83,13.0,265,27.7
2026-08-14 05:00:00,26.8,82,23.6,1001.5,0.0,30,12.8,264,28.8
2026-08-14 06:00:00,26.8,82,23.6,1001.7,0.0,29,13.5,265,29.2
2026-08-14 07:00:00,27.1,81,23.5,1002.1,0.0,75,14.4,269,32.0
2026-08-14 08:00:00,28.1,75,23.2,1002.5,0.0,72,15.6,262,37.8
2026-08-14 09:00:00,29.0,69,22.8,1002.9,0.0,86,16.4,255,41.0
2026-08-14 10:00:00,29.6,66,22.6,1002.9,0.0,91,17.3,249,43.6
2026-08-14 11:00:00,30.2,63,22.5,1003.0,0.1,98,19.1,246,46.4
2026-08-14 12:00:00,29.6,67,22.8,1003.0,0.1,98,18.2,240,47.2
2026-08-14 13:00:00,29.7,69,23.4,1002.6,0.3,97,19.3,231,47.9
2026-08-14 14:00:00,29.2,73,23.8,1002.6,0.1,88,19.2,225,48.6
2026-08-14 15:00:00,29.6,71,23.7,1002.2,0.2,88,19.3,224,49.3
2026-08-14 16:00:00,29.1,72,23.6,1001.3,0.2,95,19.6,229,49.3
2026-08-14 17:00:00,29.3,69,23.1,1001.4,0.2,96,18.0,237,48.6
2026-08-14 18:00:00,28.6,73,23.2,1001.6,0.0,87,16.4,230,44.3
2026-08-14 19:00:00,28.1,75,23.3,1001.8,0.0,40,16.3,224,40.0
2026-08-14 20:00:00,27.7,77,23.3,1002.1,0.0,5,15.1,234,38.9
